index,source,text,token,pos,pymorphy,natasha,mystem
295,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,погружён,V,PRTS,NOUN,V
296,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,я,SPRO,NPRO,PRON,SPRO
297,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,познал,V,VERB,VERB,V
298,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,себя,SPRO,NPRO,PRON,SPRO
299,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,во,PR,PREP,ADP,PR
300,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,всём,SPRO,ADJF,PRON,SPRO
301,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,что,CONJ,CONJ,PRON,SPRO
302,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,касается,V,VERB,VERB,V
303,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,белка,S,NOUN,NOUN,S
304,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,а,CONJ,CONJ,CCONJ,CONJ
305,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,теперь,ADV,ADVB,ADV,ADV
306,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,мой,APRO,ADJF,DET,APRO
307,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,дух,S,NOUN,NOUN,S
308,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,нейрон,S,NOUN,NOUN,S
309,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,и,CONJ,CONJ,CCONJ,CONJ
310,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,нейтрино,S,NOUN,NOUN,S
312,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,душа,S,NOUN,NOUN,S
313,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,моя,S,ADJF,DET,APRO
314,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,разум,S,NOUN,NOUN,S
316,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,цифровой,A,ADJF,ADJ,A
317,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,аналог,S,NOUN,NOUN,S
